model,variant,presentation,r,lag,env,budget,nmse,seconds,evalset
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,128,0.35658636243668806,1.4187626838684082,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,128,0.29549161627190806,2.2641026973724365,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,128,0.2646939490446361,3.879720449447632,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,128,0.22982728124761484,5.640269756317139,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,128,0.21369625344423415,7.305830717086792,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,128,0.21996063681181155,11.200294733047485,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,128,0.21588088744592016,15.318042516708374,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,128,0.27989388288547484,5.195465087890625,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,128,0.20858877120602157,8.381813049316406,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,128,0.18743163258132048,15.41223406791687,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,128,0.1886315488683011,22.372820615768433,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,128,0.19497278750570768,29.54365873336792,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,128,0.2113345430928859,45.25399470329285,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,128,0.2479624174359424,60.17126727104187,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,128,0.2941950099333653,5.213028430938721,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,128,0.20681014389272587,8.601387739181519,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,128,0.1794215042754204,15.332385778427124,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,128,0.18575533494384347,22.116358280181885,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,128,0.17169825114776419,29.441291332244873,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,128,0.21405961427403755,44.522385120391846,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,128,0.21041711337925298,60.617308378219604,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,128,0.27338873262306373,5.15216588973999,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,128,0.22751064879610128,8.392674684524536,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,128,0.20513816886748018,15.242307424545288,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,128,0.2337562647689768,22.421221256256104,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,128,0.2217447313534343,29.54562497138977,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,128,0.2437455506690435,45.262431383132935,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,128,0.23974798318294324,60.31740689277649,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,128,0.2749369502100465,5.189059257507324,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,128,0.2315488012215379,8.35424256324768,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,128,0.2095611462071517,15.370314359664917,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,128,0.2269685938089506,22.153510093688965,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,128,0.2010901556498219,29.45959782600403,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,128,0.2373532197336027,45.03502416610718,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,128,0.20988958863686671,60.723615884780884,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,128,0.35658636243668806,1.4977927207946777,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,128,0.7779842334607303,11.746549606323242,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,128,0.7491538308444888,22.45897078514099,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,128,0.6686742336275202,50.46299338340759,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,128,0.6284203072488047,85.54723262786865,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,128,0.6012986588622219,121.53390645980835,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,128,0.6651422791342337,215.79103684425354,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,128,0.6567129797402396,329.85447454452515,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,128,0.7107278175521445,11.264302015304565,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,128,0.815077643321464,22.45701575279236,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,128,0.607179007756101,51.80358099937439,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,128,0.5917496580358924,84.8701765537262,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,128,0.5526290794334231,122.78744220733643,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,128,0.7370655441092246,217.66045093536377,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,128,0.8320457036226901,334.3412914276123,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,128,1.0865599894369342,1.1872515678405762,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,128,0.9338435594270936,1.1809539794921875,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,128,1.7348675646186116,0.8581547737121582,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,128,0.9033134025636054,0.0035200119018554688,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,128,1.4654853591958779,0.0038154125213623047,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,128,174.23815383160448,0.011922121047973633,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,256,0.2843253028606877,2.250711679458618,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,256,0.27212214290524955,4.092291355133057,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,256,0.2321225648139108,7.408977508544922,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,256,0.22852544117048965,11.263183355331421,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,256,0.2361070572987485,15.416522979736328,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,256,0.25046617744882776,24.258542776107788,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,256,0.28348852336823155,33.864131450653076,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,256,0.31301163122195264,2.275167942047119,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,256,0.29413541889760114,3.970433473587036,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,256,0.2395664257683673,7.414328336715698,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,256,0.20704457942356347,11.307539701461792,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,256,0.20211813994250613,15.418689250946045,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,256,0.21654206238921833,24.2551212310791,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,256,0.21404821531993537,33.94995737075806,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,256,0.26622615191757504,8.542205095291138,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,256,0.17748731667592973,15.123196363449097,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,256,0.15760315199299094,29.50440263748169,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,256,0.16513373398108325,45.03417944908142,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,256,0.16897448910721335,60.66425967216492,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,256,0.20257997888013143,94.21445107460022,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,256,0.23182031613965082,130.33177542686462,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,256,0.2588340625765136,8.317850589752197,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,256,0.18623488014980918,15.077488899230957,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,256,0.15276642424142117,29.414180517196655,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,256,0.1538285464983168,43.93521237373352,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,256,0.14081006498237522,59.975802183151245,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,256,0.1997618781042992,94.18950653076172,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,256,0.19934275712098734,129.69817686080933,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,256,0.264390217319347,8.336338996887207,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,256,0.2146364520933195,14.986660718917847,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,256,0.20659214702342274,29.494075775146484,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,256,0.22024847581716092,44.2116916179657,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,256,0.2047593615489295,60.28409767150879,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,256,0.2216464693300254,94.20959401130676,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,256,0.22337066233268624,129.95962381362915,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,256,0.25867944109455565,8.29574179649353,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,256,0.21750497427177154,15.135965585708618,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,256,0.19731414550642082,29.465396881103516,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,256,0.2079218294700784,44.163495779037476,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,256,0.1785239047845539,59.97943615913391,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,256,0.21806856353815995,94.1912133693695,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,256,0.19645824864289085,130.22029972076416,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,256,0.31301163122195264,2.3354790210723877,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,256,0.8002745216514454,22.955906867980957,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,256,0.7866895708784654,50.91612720489502,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,256,0.6365901329729381,124.58054375648499,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,256,0.6196424922940333,219.5714693069458,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,256,0.5879572885016152,334.44615173339844,96w@4080
Moirai,Moirai diff r=12,diff,12,-1,Acrobot-v1,256,0.6724573881079282,621.6475019454956,96w@4080
Moirai,Moirai diff r=16,diff,16,-1,Acrobot-v1,256,0.7216173721317324,984.9792234897614,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,256,0.940100899509691,22.236322164535522,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,256,0.7785491988173884,51.343589782714844,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,256,0.6580056169429183,125.79490900039673,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,256,0.6193091553908032,219.5352168083191,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,256,0.5910358621942935,337.63861083984375,96w@4080
Moirai,Moirai level r=12,level,12,-1,Acrobot-v1,256,0.7754625366119604,622.4019637107849,96w@4080
Moirai,Moirai level r=16,level,16,-1,Acrobot-v1,256,0.7734947455331053,987.397004365921,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,256,0.5625446900920233,1.212538719177246,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,256,0.5484673906016541,1.1992011070251465,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,256,0.9014849195797315,1.2202951908111572,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,256,0.7975967544415008,0.0037412643432617188,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,256,0.32522384273867294,0.004087924957275391,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,256,2.1920042110819695,0.01195073127746582,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,512,0.2774384318359762,4.1052610874176025,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,512,0.2661244607476529,7.44942831993103,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,512,0.21399199987659787,15.35749888420105,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,512,0.21509926604740545,24.06673288345337,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,512,0.23753255466120304,33.58925986289978,96w@4080
Chronos-2 S,Chronos-2 S diff r=12,diff,12,-1,Acrobot-v1,512,0.2615127767574462,52.70809006690979,96w@4080
Chronos-2 S,Chronos-2 S diff r=16,diff,16,-1,Acrobot-v1,512,0.29159834734899487,71.95997953414917,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,512,0.3131193131438151,3.9924585819244385,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,512,0.2813244279025458,7.493368864059448,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,512,0.21748828772066406,15.086994409561157,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,512,0.1974902212043074,23.931605339050293,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,512,0.19227496813954717,33.73216366767883,96w@4080
Chronos-2 S,Chronos-2 S level r=12,level,12,-1,Acrobot-v1,512,0.22060912382374298,53.094011068344116,96w@4080
Chronos-2 S,Chronos-2 S level r=16,level,16,-1,Acrobot-v1,512,0.22303345402291594,71.73959064483643,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,512,0.2518874668169117,15.155827283859253,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,512,0.1588885688940502,29.492002725601196,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,512,0.1473675583113833,59.8789644241333,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,512,0.1621089399977377,94.16377854347229,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,512,0.171321183085439,130.88955211639404,96w@4080
Chronos-2 L,Chronos-2 L diff r=12,diff,12,-1,Acrobot-v1,512,0.20665078571176432,197.54120755195618,96w@4080
Chronos-2 L,Chronos-2 L diff r=16,diff,16,-1,Acrobot-v1,512,0.2311443309951419,263.87190222740173,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,512,0.24619171443912083,15.279389381408691,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,512,0.1671236274170872,29.413010835647583,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,512,0.1495904432461311,59.97184419631958,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,512,0.14675531579138607,94.27400088310242,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,512,0.14774614126179336,130.00616836547852,96w@4080
Chronos-2 L,Chronos-2 L level r=12,level,12,-1,Acrobot-v1,512,0.20379420102512838,196.88405179977417,96w@4080
Chronos-2 L,Chronos-2 L level r=16,level,16,-1,Acrobot-v1,512,0.19947022657517763,265.2532079219818,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,512,0.23526795737749298,15.037925958633423,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,512,0.21413069777488683,29.30100679397583,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,512,0.19951930168598123,59.90768647193909,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,512,0.21924795321800036,94.22131371498108,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,512,0.20801371587153375,130.7877655029297,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=12,diff,12,-1,Acrobot-v1,512,0.22649373137808115,197.97694659233093,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=16,diff,16,-1,Acrobot-v1,512,0.22918086277476565,263.9949531555176,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,512,0.24751095140461787,14.933881282806396,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,512,0.2069046221012679,29.09911608695984,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,512,0.1905158746584051,59.91596007347107,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,512,0.19524858586770952,94.22137022018433,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,512,0.17253558380370684,130.2826223373413,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=12,level,12,-1,Acrobot-v1,512,0.22072562213764435,196.60052680969238,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=16,level,16,-1,Acrobot-v1,512,0.19834318682203003,264.9584331512451,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,512,0.3131193131438151,3.959139585494995,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,512,0.8392737003011114,51.83274483680725,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,512,0.8531344617139337,126.16740822792053,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,512,0.7375145765117032,336.2411410808563,96w@4080
Moirai,Moirai diff r=6,diff,6,-1,Acrobot-v1,512,0.5890366585095029,622.1609289646149,96w@4080
Moirai,Moirai diff r=8,diff,8,-1,Acrobot-v1,512,0.6720187022438594,988.9548354148865,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,512,0.9158138608185435,51.77851605415344,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,512,0.8162747811142652,124.65440225601196,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,512,0.7064702460041018,339.328581571579,96w@4080
Moirai,Moirai level r=6,level,6,-1,Acrobot-v1,512,0.6362619890980267,622.8019073009491,96w@4080
Moirai,Moirai level r=8,level,8,-1,Acrobot-v1,512,0.7023923380790972,990.0567121505737,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,512,0.42866871723384703,2.7143075466156006,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,512,0.42065390500764815,2.832476854324341,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,512,0.6813103035505588,2.4994709491729736,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,512,0.7411271163845373,0.005109548568725586,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,512,0.37552508620846176,0.005979061126708984,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,512,1.3171428975877584,0.008097648620605469,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,1024,0.2805713391302109,7.496537446975708,96w@4080
Chronos-2 S,Chronos-2 S diff r=2,diff,2,-1,Acrobot-v1,1024,0.25479057261560517,15.05951976776123,96w@4080
Chronos-2 S,Chronos-2 S diff r=4,diff,4,-1,Acrobot-v1,1024,0.21706259227401414,33.58983874320984,96w@4080
Chronos-2 S,Chronos-2 S diff r=6,diff,6,-1,Acrobot-v1,1024,0.2166067145633197,52.86543846130371,96w@4080
Chronos-2 S,Chronos-2 S diff r=8,diff,8,-1,Acrobot-v1,1024,0.24471885956934095,72.24403834342957,96w@4080
Chronos-2 S,Chronos-2 S level r=1,level,1,-1,Acrobot-v1,1024,0.3160010251324136,7.435624122619629,96w@4080
Chronos-2 S,Chronos-2 S level r=2,level,2,-1,Acrobot-v1,1024,0.2706656603738821,15.273809909820557,96w@4080
Chronos-2 S,Chronos-2 S level r=4,level,4,-1,Acrobot-v1,1024,0.22300102471254643,33.70215106010437,96w@4080
Chronos-2 S,Chronos-2 S level r=6,level,6,-1,Acrobot-v1,1024,0.1992674427160818,53.23826241493225,96w@4080
Chronos-2 S,Chronos-2 S level r=8,level,8,-1,Acrobot-v1,1024,0.19703069939799897,71.7234320640564,96w@4080
Chronos-2 L,Chronos-2 L diff r=1,diff,1,-1,Acrobot-v1,1024,0.2358486453397557,29.08156943321228,96w@4080
Chronos-2 L,Chronos-2 L diff r=2,diff,2,-1,Acrobot-v1,1024,0.15189584483948873,59.94795536994934,96w@4080
Chronos-2 L,Chronos-2 L diff r=4,diff,4,-1,Acrobot-v1,1024,0.1543486704151934,131.06927132606506,96w@4080
Chronos-2 L,Chronos-2 L diff r=6,diff,6,-1,Acrobot-v1,1024,0.1747956938067793,197.44087266921997,96w@4080
Chronos-2 L,Chronos-2 L diff r=8,diff,8,-1,Acrobot-v1,1024,0.17722966309383295,264.70031476020813,96w@4080
Chronos-2 L,Chronos-2 L level r=1,level,1,-1,Acrobot-v1,1024,0.2326769998754138,29.409534215927124,96w@4080
Chronos-2 L,Chronos-2 L level r=2,level,2,-1,Acrobot-v1,1024,0.15886986303070527,60.27888226509094,96w@4080
Chronos-2 L,Chronos-2 L level r=4,level,4,-1,Acrobot-v1,1024,0.14976154794868543,130.78894591331482,96w@4080
Chronos-2 L,Chronos-2 L level r=6,level,6,-1,Acrobot-v1,1024,0.1505238921764412,196.671226978302,96w@4080
Chronos-2 L,Chronos-2 L level r=8,level,8,-1,Acrobot-v1,1024,0.14770442241041604,264.88561630249023,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=1,diff,1,-1,Acrobot-v1,1024,0.23415152087681804,29.34762930870056,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=2,diff,2,-1,Acrobot-v1,1024,0.20566916876764674,60.32377862930298,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=4,diff,4,-1,Acrobot-v1,1024,0.19645448249793618,130.90316605567932,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=6,diff,6,-1,Acrobot-v1,1024,0.22244531339956766,197.90511798858643,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn diff r=8,diff,8,-1,Acrobot-v1,1024,0.21359370516776385,265.3567020893097,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=1,level,1,-1,Acrobot-v1,1024,0.24321874185001757,29.12436819076538,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=2,level,2,-1,Acrobot-v1,1024,0.2084253386290166,59.5648238658905,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=4,level,4,-1,Acrobot-v1,1024,0.1840733838979981,129.97551846504211,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=6,level,6,-1,Acrobot-v1,1024,0.19812358870512622,196.60801887512207,96w@4080
Chronos-2 L-syn,Chronos-2 L-syn level r=8,level,8,-1,Acrobot-v1,1024,0.1761887651109468,265.6071445941925,96w@4080
Chronos-2 S (level),Chronos-2 S (level) level r=1,level,1,-1,Acrobot-v1,1024,0.3160010251324136,7.435189247131348,96w@4080
Moirai,Moirai diff r=1,diff,1,-1,Acrobot-v1,1024,0.8382429252842888,124.68601322174072,96w@4080
Moirai,Moirai diff r=2,diff,2,-1,Acrobot-v1,1024,0.8211511339789532,338.1985704898834,96w@4080
Moirai,Moirai diff r=4,diff,4,-1,Acrobot-v1,1024,0.710639377623163,991.5943846702576,96w@4080
Moirai,Moirai level r=1,level,1,-1,Acrobot-v1,1024,0.9491329781501591,125.96471357345581,96w@4080
Moirai,Moirai level r=2,level,2,-1,Acrobot-v1,1024,0.7321938460032363,338.70811700820923,96w@4080
Moirai,Moirai level r=4,level,4,-1,Acrobot-v1,1024,0.7833908998135705,995.4611988067627,96w@4080
MLP,MLP lag 1,-,0,1,Acrobot-v1,1024,0.12249510031823112,4.596671104431152,96w@4080
MLP,MLP lag 4,-,0,4,Acrobot-v1,1024,0.1329703239785928,4.600348711013794,96w@4080
MLP,MLP lag 16,-,0,16,Acrobot-v1,1024,0.3426667026708187,4.443736553192139,96w@4080
VARX,VARX lag 1,-,0,1,Acrobot-v1,1024,0.6344521989893664,0.004866838455200195,96w@4080
VARX,VARX lag 4,-,0,4,Acrobot-v1,1024,0.24737299055853812,0.0073778629302978516,96w@4080
VARX,VARX lag 16,-,0,16,Acrobot-v1,1024,0.38793431779421916,0.015857696533203125,96w@4080
Chronos-2 S,Chronos-2 S diff r=1,diff,1,-1,Acrobot-v1,2048,0.2864221318869736,15.140145063400269,96w@4080
